cluster,geneID,SymbolA,SymbolB
38,58485,TRAPPC1,C4orf41,
38,58485,TRAPPC1,TRAPPC6A,
38,58485,TRAPPC1,TRAPPC6B,
38,58485,TRAPPC1,C5orf44,
38,58485,TRAPPC1,TRAPPC4,
38,58485,TRAPPC1,TRAPPC8,
38,58485,TRAPPC1,C7orf43,
38,58485,TRAPPC1,C1orf9,
38,58485,TRAPPC1,TRAPPC2L,
38,58485,TRAPPC1,TRAPPC9,
38,58485,TRAPPC1,TRAPPC10,
38,58485,TRAPPC1,TRAPPC3,
38,58485,TRAPPC1,MAP1S,
38,58485,TRAPPC1,GLB1,
38,7109,TRAPPC10,GPD2,
38,7109,TRAPPC10,LGALS3BP,
38,6399,TRAPPC2,TRAPPC5,
38,6399,TRAPPC2,TRAPPC1,
38,6399,TRAPPC2,TTC15,
38,6399,TRAPPC2,PRMT2,
38,6399,TRAPPC2,TRAPPC2L,
38,6399,TRAPPC2,C4orf41,
38,6399,TRAPPC2,TRAPPC6A,
38,6399,TRAPPC2,C5orf44,
38,6399,TRAPPC2,TRAPPC8,
38,6399,TRAPPC2,TRAPPC9,
38,6399,TRAPPC2,TRAPPC4,
38,6399,TRAPPC2,TRAPPC10,
38,6399,TRAPPC2,C7orf43,
38,6399,TRAPPC2,TRAPPC6B,
38,6399,TRAPPC2,TRAPPC3,
38,6399,TRAPPC2,TRMT61B,
38,126003,TRAPPC5,TRAPPC1,
38,126003,TRAPPC5,TTC15,
38,126003,TRAPPC5,TRAPPC2L,
38,126003,TRAPPC5,C4orf41,
38,126003,TRAPPC5,C5orf44,
38,126003,TRAPPC5,TRAPPC6A,
38,126003,TRAPPC5,TRAPPC6B,
38,126003,TRAPPC5,C7orf43,
38,126003,TRAPPC5,TRAPPC4,
38,126003,TRAPPC5,TRAPPC10,
38,126003,TRAPPC5,TRAPPC3,
38,126003,TRAPPC5,TRAPPC8,
38,126003,TRAPPC5,TRAPPC9,
38,126003,TRAPPC5,FAM174A,
38,126003,TRAPPC5,GLB1,
38,51112,TTC15,C4orf41,
38,51112,TTC15,CEP55,
38,51112,TTC15,TRAPPC8,
38,51112,TTC15,TRAPPC6A,
38,51112,TTC15,C10orf137,
38,51112,TTC15,TRAPPC4,
38,51112,TTC15,TRAPPC6B,
38,51112,TTC15,TRAPPC3,
38,51112,TTC15,TRAPPC2L,
38,51112,TTC15,AMY1C,
39,8945,BTRC,HIVEP1,
39,8945,BTRC,MLPH,
39,8945,BTRC,HIVEP2,
39,8945,BTRC,CDC25B,
39,8945,BTRC,EGFLAM,
39,8945,BTRC,USP47,
39,8945,BTRC,USP37,
39,8945,BTRC,ARIH1,
39,8945,BTRC,PDCD4,
39,8945,BTRC,RASSF1,
39,8945,BTRC,MYO10,
39,8945,BTRC,SUN2,
39,8945,BTRC,MPRIP,
39,8945,BTRC,CDC34,
39,8945,BTRC,RASSF3,
39,8945,BTRC,DHX38,
39,8945,BTRC,FBXW2,
39,8945,BTRC,EML5,
39,8945,BTRC,SUZ12,
39,8945,BTRC,TRIM9,
39,8945,BTRC,IFNAR1,
39,8945,BTRC,APC,
39,8945,BTRC,AEBP2,
39,8945,BTRC,FAM123B,
39,8945,BTRC,ACOT7,
39,8945,BTRC,STK3,
39,8945,BTRC,EZH2,
39,8945,BTRC,CLPX,
39,8945,BTRC,BTG3,
39,8945,BTRC,RELA,
39,8945,BTRC,TUBGCP5,
39,8945,BTRC,KIF20A,
39,8945,BTRC,STK4,
39,8945,BTRC,EED,
39,8945,BTRC,RAI14,
39,8945,BTRC,NUDC,
39,8945,BTRC,TUBGCP6,
39,8945,BTRC,UHRF1,
39,8945,BTRC,RALGAPB,
39,8945,BTRC,TUBGCP4,
39,8945,BTRC,CACHD1,
39,8945,BTRC,MXI1,
39,8945,BTRC,MAP1S,
39,8945,BTRC,NME7,
39,8945,BTRC,TNKS1BP1,
39,8945,BTRC,CNOT2,
39,8945,BTRC,CUL1,
39,8945,BTRC,BHLHE40,
39,8945,BTRC,NFKB1,
39,8945,BTRC,YAP1,
39,993,CDC25A,BTRC,
39,993,CDC25A,FBXW11,
39,993,CDC25A,UBE4B,
39,993,CDC25A,YWHAZ,
39,994,CDC25B,FBXW11,
39,994,CDC25B,YWHAZ,
39,26224,FBXL3,CRY1,
39,26224,FBXL3,RFX2,
39,26224,FBXL3,RFX1,
39,26224,FBXL3,PPP2R5D,
39,23291,FBXW11,BTRC,
39,23291,FBXW11,APC,
39,23291,FBXW11,HIVEP1,
39,23291,FBXW11,ARIH1,
39,23291,FBXW11,RBMXL1,
39,23291,FBXW11,USP47,
39,23291,FBXW11,FAM123B,
39,23291,FBXW11,HIVEP2,
39,23291,FBXW11,RELA,
39,23291,FBXW11,USP37,
39,23291,FBXW11,AHCYL2,
39,23291,FBXW11,TRIM9,
39,23291,FBXW11,NUDC,
39,23291,FBXW11,PRRC2A,
39,23291,FBXW11,ZFR,
39,23291,FBXW11,HNRNPU,
39,23291,FBXW11,SUZ12,
39,23291,FBXW11,YTHDC1,
39,23291,FBXW11,DNAJB5,
39,23291,FBXW11,HNRNPUL2,
39,23291,FBXW11,ISY1,
39,23291,FBXW11,MTERFD1,
39,23291,FBXW11,C2orf29,
39,23291,FBXW11,PPP1R15B,
39,23291,FBXW11,TRUB2,
39,23291,FBXW11,MRP63,
39,23291,FBXW11,EED,
39,23291,FBXW11,QKI,
39,23291,FBXW11,PTCD1,
39,23291,FBXW11,RALY,
39,23291,FBXW11,MRPS18A,
39,23291,FBXW11,MZT2B,
39,23291,FBXW11,ELAVL4,
39,23291,FBXW11,TUBGCP4,
39,23291,FBXW11,HNRNPC,
39,23291,FBXW11,MOV10,
39,23291,FBXW11,C14orf21,
39,23291,FBXW11,NFKB1,
39,23291,FBXW11,NGRN,
39,23291,FBXW11,TUBGCP3,
39,3344,FOXN2,RFX1,
39,3344,FOXN2,RFX2,
39,3344,FOXN2,BTRC,
39,3344,FOXN2,FBXW11,
39,54756,IL17RD,BTRC,
39,54756,IL17RD,FBXW11,
39,54756,IL17RD,PTPRD,
39,54756,IL17RD,RELT,
39,9891,NUAK1,BTRC,
39,9891,NUAK1,FBXW11,
39,11186,RASSF1,STK4,
39,11186,RASSF1,STK3,
39,11186,RASSF1,MAP1S,
39,11186,RASSF1,SNX27,
39,11186,RASSF1,MTHFR,
39,11186,RASSF1,MAP1B,
39,11186,RASSF1,ITPRIP,
39,11186,RASSF1,LRP6,
39,11186,RASSF1,NDUFV2,
40,25847,ANAPC13,ANAPC4,
40,25847,ANAPC13,CDC16,
40,25847,ANAPC13,ANAPC2,
40,25847,ANAPC13,CDC26,
40,25847,ANAPC13,CDC27,
40,25847,ANAPC13,CDC23,
40,25847,ANAPC13,ANAPC5,
40,25847,ANAPC13,ANAPC1,
40,25847,ANAPC13,ANAPC16,
40,25847,ANAPC13,ANAPC7,
40,25847,ANAPC13,FZR1,
40,25847,ANAPC13,FBXO5,
40,25847,ANAPC13,ANAPC10,
40,196527,ANO6,CTAGE5,
40,196527,ANO6,CDC16,
40,196527,ANO6,CDC27,
40,196527,ANO6,ANAPC4,
40,196527,ANO6,CDC23,
40,196527,ANO6,LMAN2L,
40,196527,ANO6,MIA3,
40,196527,ANO6,ANAPC1,
40,196527,ANO6,ANAPC5,
40,196527,ANO6,LEMD2,
40,196527,ANO6,CDC26,
40,196527,ANO6,PREB,
40,388272,C16orf87,MIER3,
40,388272,C16orf87,ANAPC2,
40,388272,C16orf87,MIER1,
40,388272,C16orf87,CDC16,
40,388272,C16orf87,ARID5B,
40,388272,C16orf87,NEK2,
40,388272,C16orf87,ANAPC4,
40,388272,C16orf87,CDC23,
40,388272,C16orf87,CDC27,
40,388272,C16orf87,MIER2,
40,388272,C16orf87,HDAC1,
40,388272,C16orf87,ANAPC5,
40,388272,C16orf87,ANAPC1,
40,388272,C16orf87,FZR1,
40,388272,C16orf87,ANAPC7,
40,388272,C16orf87,ANAPC16,
40,8881,CDC16,ANAPC2,
40,8881,CDC16,CDC26,
40,8881,CDC16,ANAPC4,
40,8881,CDC16,KIAA0586,
40,8881,CDC16,CDC23,
40,8881,CDC16,ANAPC5,
40,8881,CDC16,KIAA1731,
40,8881,CDC16,ANAPC1,
40,8881,CDC16,STIL,
40,8881,CDC16,KRBA1,
40,8881,CDC16,CEP350,
40,8881,CDC16,EIF4ENIF1,
40,8881,CDC16,ANAPC16,
40,8881,CDC16,ZNF318,
40,8881,CDC16,USP54,
40,8881,CDC16,CEP164,
40,8881,CDC16,CDC27,
40,8881,CDC16,YY1AP1,
40,8881,CDC16,ANKHD1-EIF4EBP3,
40,8881,CDC16,SALL2,
40,8881,CDC16,TTC8,
40,8881,CDC16,RECQL4,
40,8881,CDC16,MYO5C,
40,8881,CDC16,ALMS1,
40,8881,CDC16,ZBTB5,
40,8881,CDC16,HAUS8,
40,8881,CDC16,TRPS1,
40,8881,CDC16,DUS3L,
40,8881,CDC16,C14orf80,
40,8881,CDC16,TROAP,
40,8881,CDC16,ZNF644,
40,8881,CDC16,C17orf71,
40,8881,CDC16,IQCB1,
40,8881,CDC16,BUB1,
40,8881,CDC16,SMG7,
40,8881,CDC16,C15orf39,
40,8881,CDC16,PLCH1,
40,8881,CDC16,ANAPC7,
40,8881,CDC16,LONP2,
40,8881,CDC16,RICTOR,
40,8881,CDC16,PIK3C2A,
40,8881,CDC16,CP110,
40,8881,CDC16,NCOR1,
40,8881,CDC16,HAUS6,
40,8881,CDC16,ERF,
40,8881,CDC16,PHLDB3,
40,8881,CDC16,MYO9A,
40,8881,CDC16,BCOR,
40,8881,CDC16,DISC1,
40,8881,CDC16,HAUS3,
40,8881,CDC16,SNX18,
40,8881,CDC16,HOOK3,
40,8881,CDC16,CSRP2BP,
40,8881,CDC16,RAVER1,
40,8881,CDC16,TRIM37,
40,8881,CDC16,ZNF687,
40,8881,CDC16,ASPM,
40,8881,CDC16,CEP97,
40,8881,CDC16,IQGAP3,
40,8881,CDC16,EIF4E2,
40,8881,CDC16,TRIM33,
40,8881,CDC16,HAUS7,
40,8881,CDC16,C3orf63,
40,8881,CDC16,JMJD4,
40,8881,CDC16,FAM83H,
40,8881,CDC16,MGA,
40,8881,CDC16,HAUS5,
40,8881,CDC16,TRIM24,
40,8881,CDC16,ZNF281,
40,8881,CDC16,HOOK1,
40,8881,CDC16,MKS1,
40,8881,CDC16,GTSE1,
40,8881,CDC16,MAP7D3,
40,8881,CDC16,DHX35,
40,8881,CDC16,ZNHIT6,
40,8881,CDC16,YDJC,
40,8881,CDC16,SAMD1,
40,8881,CDC16,ESPL1,
40,8881,CDC16,TUBB8,
40,8881,CDC16,MED12,
40,8881,CDC16,DDX11L8,
40,8881,CDC16,MLF1,
40,8881,CDC16,GATAD2B,
40,8881,CDC16,ALG13,
40,79917,MAGIX,TJP1,
40,79917,MAGIX,CDC16,
40,79917,MAGIX,CDC26,
40,79917,MAGIX,CDC23,
40,79917,MAGIX,ANAPC2,
40,79917,MAGIX,CDC27,
40,79917,MAGIX,ERCC1,
40,79917,MAGIX,ANAPC1,
40,79917,MAGIX,STK24,
40,79917,MAGIX,ANAPC4,
40,79917,MAGIX,ANAPC16,
40,79917,MAGIX,ANAPC5,
40,79917,MAGIX,FAF1,
40,79917,MAGIX,TJP2,
40,79917,MAGIX,ANAPC7,
40,79917,MAGIX,MST4,
40,79917,MAGIX,DGKH,
40,79917,MAGIX,PMPCA,
40,5179,PENK,ANAPC1,
40,5179,PENK,ANAPC4,
40,5179,PENK,CDC26,
40,5179,PENK,CDC23,
40,5179,PENK,ANAPC5,
40,5179,PENK,CDC27,
41,55216,C11orf57,CSNK2A2,
41,55216,C11orf57,ZC3H14,
41,55216,C11orf57,PRPF38A,
41,55216,C11orf57,ACIN1,
41,55216,C11orf57,NKTR,
41,55216,C11orf57,CDC40,
41,55216,C11orf57,CSNK2A1,
41,55216,C11orf57,PNN,
41,55216,C11orf57,CLK3,
41,55216,C11orf57,CCDC9,
41,55216,C11orf57,C9orf78,
41,55216,C11orf57,RNPS1,
41,55216,C11orf57,CRNKL1,
41,55216,C11orf57,SF3A2,
41,55216,C11orf57,FYTTD1,
41,55216,C11orf57,HNRNPCL1,
41,55216,C11orf57,RBM22,
41,55216,C11orf57,BUD31,
41,55216,C11orf57,UBTF,
41,55216,C11orf57,CLK2,
41,55216,C11orf57,XAB2,
41,55216,C11orf57,SRSF8,
41,55216,C11orf57,MKRN2,
41,55216,C11orf57,CSNK2B,
41,55216,C11orf57,PPIG,
41,55216,C11orf57,JMJD6,
41,55216,C11orf57,NOS1AP,
41,55216,C11orf57,C19orf29,
41,55216,C11orf57,KIAA1704,
41,55216,C11orf57,ZC3H11A,
41,55216,C11orf57,SYF2,
41,55216,C11orf57,AQR,
41,55216,C11orf57,ZC3H3,
41,55216,C11orf57,PABPN1,
41,55216,C11orf57,WDR83,
41,55216,C11orf57,MAGOH,
41,55216,C11orf57,IK,
41,55216,C11orf57,PPIE,
41,55216,C11orf57,SRRM2,
41,55216,C11orf57,GPATCH1,
41,55216,C11orf57,RALY,
41,55216,C11orf57,SCAF1,
41,55216,C11orf57,YTHDC1,
41,55216,C11orf57,SRSF10,
41,55216,C11orf57,EIF4A3,
41,55216,C11orf57,THRAP3,
41,55216,C11orf57,NSUN4,
41,55216,C11orf57,NKAP,
41,55216,C11orf57,CWC22,
41,55216,C11orf57,SF3A1,
41,55216,C11orf57,ISY1,
41,55216,C11orf57,DGCR14,
41,55216,C11orf57,BCL2L2,
41,55216,C11orf57,SRSF1,
41,55216,C11orf57,CASC3,
41,55216,C11orf57,TRA2A,
41,55216,C11orf57,PRPF4B,
41,55216,C11orf57,DHX35,
41,55216,C11orf57,SNW1,
41,55216,C11orf57,NCBP1,
41,55216,C11orf57,HNRNPC,
41,55216,C11orf57,TRA2B,
41,55216,C11orf57,SF3A3,
41,55216,C11orf57,AP2A1,
41,55216,C11orf57,SRSF9,
41,55216,C11orf57,SRRM1,
41,1659,DHX8,C11orf57,
41,1659,DHX8,JMJD6,
41,1659,DHX8,NUDCD1,
41,1659,DHX8,C19orf29,
41,1659,DHX8,AHCYL2,
41,1659,DHX8,CRNKL1,
41,1659,DHX8,RPL26L1,
41,1659,DHX8,SRPK1,
41,1659,DHX8,AHCYL1,
41,1659,DHX8,ISY1,
41,1659,DHX8,AQR,
41,1659,DHX8,MORC2,
41,1659,DHX8,XAB2,
41,1659,DHX8,RPL36AL,
41,1659,DHX8,CDC40,
41,1659,DHX8,SNW1,
41,1659,DHX8,SYF2,
41,1659,DHX8,RPL18A,
41,1659,DHX8,PPIE,
41,1659,DHX8,CCDC12,
41,9775,EIF4A3,LZTR1,
41,9775,EIF4A3,CASC3,
41,5411,PNN,CCDC9,
41,5411,PNN,ZC3H14,
41,5411,PNN,CLK2,
41,5411,PNN,RNPS1,
41,5411,PNN,PPIG,
41,5411,PNN,VANGL2,
41,5411,PNN,ACIN1,
41,5411,PNN,CASC3,
41,5411,PNN,SCAF1,
41,5411,PNN,C17orf85,
41,5411,PNN,VANGL1,
41,5411,PNN,THRAP3,
41,5411,PNN,PRPF4B,
41,5411,PNN,XAB2,
41,5411,PNN,RBM22,
41,5411,PNN,CDC40,
41,5411,PNN,NKTR,
41,5411,PNN,FYTTD1,
41,5411,PNN,TOPORS,
41,5411,PNN,BCLAF1,
41,5411,PNN,NOS1AP,
41,5411,PNN,PPIE,
41,5411,PNN,CRNKL1,
41,5411,PNN,ISY1,
41,5411,PNN,RBBP6,
41,5411,PNN,KIAA1704,
41,5411,PNN,EIF4A3,
41,5411,PNN,SRRM2,
41,5411,PNN,SRSF10,
41,5411,PNN,DHX8,
41,5411,PNN,AQR,
41,55660,PRPF40A,JMJD6,
41,55660,PRPF40A,ZC3H18,
41,55660,PRPF40A,TERF2,
41,55660,PRPF40A,CCDC9,
41,55660,PRPF40A,C17orf85,
41,55660,PRPF40A,NKAP,
41,55660,PRPF40A,PNN,
41,55660,PRPF40A,CSNK2A2,
41,55660,PRPF40A,CSNK2A1,
41,55660,PRPF40A,TERF2IP,
41,55660,PRPF40A,ACIN1,
41,55660,PRPF40A,DDX46,
41,55660,PRPF40A,RNPS1,
41,79753,SNIP1,CLASRP,
41,79753,SNIP1,ACIN1,
41,79753,SNIP1,RNPS1,
41,79753,SNIP1,PNN,
41,79753,SNIP1,CCDC9,
41,79753,SNIP1,SRSF8,
41,79753,SNIP1,NKTR,
41,79753,SNIP1,ZC3H14,
41,79753,SNIP1,CASC3,
41,79753,SNIP1,CLK2,
41,79753,SNIP1,PPIG,
41,79753,SNIP1,YTHDC1,
41,79753,SNIP1,SRSF12,
41,79753,SNIP1,C17orf85,
41,79753,SNIP1,GPATCH8,
41,79753,SNIP1,CLK3,
41,79753,SNIP1,THRAP3,
41,79753,SNIP1,CRNKL1,
41,79753,SNIP1,MKRN1,
41,79753,SNIP1,KIAA1704,
41,79753,SNIP1,CDC40,
41,79753,SNIP1,TRA2A,
41,79753,SNIP1,SRSF1,
41,79753,SNIP1,SRSF10,
41,79753,SNIP1,BCLAF1,
41,79753,SNIP1,RBM22,
41,79753,SNIP1,ISY1,
41,79753,SNIP1,AQR,
41,79753,SNIP1,BUD31,
41,79753,SNIP1,PAIP2B,
41,79753,SNIP1,NCBP1,
41,79753,SNIP1,SRRM2,
41,79753,SNIP1,CCDC12,
41,79753,SNIP1,CDK3,
41,79753,SNIP1,TRA2B,
41,79753,SNIP1,DHX8,
41,79753,SNIP1,PPIE,
41,79753,SNIP1,SRSF9,
41,79753,SNIP1,SNW1,
41,79753,SNIP1,EIF4A3,
41,79753,SNIP1,RALY,
41,79753,SNIP1,RPL5,
41,55884,WSB2,SNIP1,
41,55884,WSB2,CLASRP,
41,55884,WSB2,ACIN1,
41,55884,WSB2,CCDC9,
41,55884,WSB2,CUL5,
41,55884,WSB2,ZC3H14,
41,55884,WSB2,ARIH2,
41,55884,WSB2,C17orf85,
41,55884,WSB2,UBB,
41,55884,WSB2,PNN,
41,55884,WSB2,ISY1,
41,55884,WSB2,RNPS1,
41,55884,WSB2,NKTR,
41,55884,WSB2,AMBRA1,
41,55884,WSB2,SUPT6H,
41,55884,WSB2,DDA1,
42,25842,ASF1A,C15orf41,
42,25842,ASF1A,CDAN1,
42,25842,ASF1A,UBN2,
42,25842,ASF1A,PAN3,
42,25842,ASF1A,UBN1,
42,25842,ASF1A,CABIN1,
42,25842,ASF1A,HIRA,
42,25842,ASF1A,TLK1,
42,25842,ASF1A,TLK2,
42,25842,ASF1A,PAN2,
42,25842,ASF1A,TONSL,
42,25842,ASF1A,NASP,
42,25842,ASF1A,IPO4,
42,25842,ASF1A,MCM2,
42,25842,ASF1A,MCM4,
42,25842,ASF1A,MCM6,
42,25842,ASF1A,RBBP4,
42,25842,ASF1A,RIF1,
42,25842,ASF1A,MCM7,
42,25842,ASF1A,HIST2H4A,
42,55723,ASF1B,CDAN1,
42,55723,ASF1B,C15orf41,
42,55723,ASF1B,CABIN1,
42,55723,ASF1B,UBN1,
42,55723,ASF1B,UBN2,
42,55723,ASF1B,HIRA,
42,55723,ASF1B,PAN3,
42,55723,ASF1B,TLK1,
42,55723,ASF1B,PAN2,
42,55723,ASF1B,TONSL,
42,55723,ASF1B,TLK2,
42,55723,ASF1B,NASP,
42,55723,ASF1B,MMS22L,
42,55723,ASF1B,MCM2,
42,55723,ASF1B,CHAF1A,
42,55723,ASF1B,IPO4,
42,55723,ASF1B,MCM4,
42,55723,ASF1B,PPTC7,
42,55723,ASF1B,RBBP4,
42,55723,ASF1B,MCM6,
42,55723,ASF1B,MCM7,
42,55723,ASF1B,CHAF1B,
42,55723,ASF1B,RBBP7,
42,55723,ASF1B,HAT1,
42,55723,ASF1B,RIF1,
42,55723,ASF1B,HIST2H4A,
42,55723,ASF1B,RCVRN,
42,8520,HAT1,RBBP7,
42,8520,HAT1,ASF1A,
42,8350,HIST1H3A,CHAF1A,
42,8350,HIST1H3A,UBR7,
42,8350,HIST1H3A,HIST2H3PS2,
42,8350,HIST1H3A,FBLIM1,
42,8350,HIST1H3A,TONSL,
42,8350,HIST1H3A,SUPT16H,
42,8350,HIST1H3A,DAXX,
42,8350,HIST1H3A,CHAF1B,
42,8350,HIST1H3A,MMS22L,
42,8350,HIST1H3A,NASP,
42,8350,HIST1H3A,CBX5,
42,8350,HIST1H3A,IPO4,
42,8350,HIST1H3A,XPC,
42,8350,HIST1H3A,ASF1B,
42,8350,HIST1H3A,HIST2H2AB,
42,8350,HIST1H3A,MCM2,
42,8350,HIST1H3A,HIST2H4A,
42,8350,HIST1H3A,MCM4,
42,8350,HIST1H3A,MCM6,
42,8350,HIST1H3A,PARP2,
42,8350,HIST1H3A,SSRP1,
42,8350,HIST1H3A,HIST1H3F,
42,8350,HIST1H3A,H2AFY,
42,8350,HIST1H3A,HIST1H2AG,
42,8350,HIST1H3A,ASF1A,
42,8350,HIST1H3A,MCM7,
42,4678,NASP,HIST2H3PS2,
42,4678,NASP,ETNK1,
42,4678,NASP,H3F3B,
42,4678,NASP,RBBP4,
42,4678,NASP,HIST2H4A,
42,11011,TLK2,TLK1,
42,11011,TLK2,RPS27A,
42,11011,TLK2,CABIN1,
43,221477,C6orf89,C2orf79,
43,1144,CHRND,LPPR3,
43,1144,CHRND,DNAJC18,
43,1144,CHRND,SEC11C,
43,1144,CHRND,SIDT2,
43,1144,CHRND,PKD2,
43,1144,CHRND,OCA2,
43,1144,CHRND,ST7L,
43,1144,CHRND,EIF2AK3,
43,1144,CHRND,CNNM1,
43,1144,CHRND,DPY19L4,
43,1144,CHRND,SPPL2B,
43,1144,CHRND,SPPL3,
43,1144,CHRND,TPST2,
43,1144,CHRND,SLC12A4,
43,1144,CHRND,BTN2A2,
43,1144,CHRND,GPRC5B,
43,1144,CHRND,ABCC10,
43,1144,CHRND,MFAP3,
43,1144,CHRND,WLS,
43,1144,CHRND,SLC47A1,
43,1144,CHRND,ATG9A,
43,1144,CHRND,SQLE,
43,1144,CHRND,PDZD8,
43,1144,CHRND,SLC27A3,
43,1144,CHRND,TMTC3,
43,1144,CHRND,ABCA3,
43,1144,CHRND,APOL2,
43,1144,CHRND,ALG9,
43,1144,CHRND,LCLAT1,
43,1144,CHRND,TMEM39A,
43,1144,CHRND,EDA,
43,1144,CHRND,SGCB,
43,1144,CHRND,KIAA2013,
43,1144,CHRND,SREBF2,
43,1144,CHRND,ST7,
43,1144,CHRND,CISD2,
43,1144,CHRND,DHRS7,
43,1144,CHRND,TUSC3,
43,1144,CHRND,ERGIC3,
43,1144,CHRND,FAM189B,
43,1144,CHRND,TYW1,
43,1144,CHRND,BNIP1,
43,1144,CHRND,C1orf43,
43,1144,CHRND,C10orf58,
43,1144,CHRND,TMBIM6,
43,1144,CHRND,ERGIC2,
43,1144,CHRND,TMPPE,
43,1144,CHRND,POMT2,
43,1144,CHRND,FAM8A1,
43,1144,CHRND,EXTL3,
43,1144,CHRND,ATF6B,
43,1144,CHRND,CCPG1,
43,2556,GABRA3,GABRA5,
43,2556,GABRA3,ABCA7,
43,2556,GABRA3,SEC11C,
43,2556,GABRA3,TMEM131,
43,2556,GABRA3,GLRB,
43,2556,GABRA3,TUSC3,
43,2556,GABRA3,AMIGO1,
43,2556,GABRA3,TMEM59L,
43,2556,GABRA3,TTC17,
43,2556,GABRA3,EDA,
43,2556,GABRA3,POMT1,
43,2556,GABRA3,SPCS1,
43,2556,GABRA3,WLS,
43,2556,GABRA3,ALG9,
43,2556,GABRA3,SLC47A1,
43,2556,GABRA3,HLA-C,
43,2556,GABRA3,GPAA1,
43,10052,GJC1,EXTL2,
43,3359,HTR3A,OCA2,
43,3359,HTR3A,HLA-DOA,
43,3359,HTR3A,ABCA7,
43,3359,HTR3A,UGT3A2,
43,3359,HTR3A,LRRC8D,
43,3359,HTR3A,SLC41A3,
43,3359,HTR3A,PANX1,
43,3359,HTR3A,LPPR3,
43,3359,HTR3A,MARCH6,
43,3359,HTR3A,TUSC3,
43,3359,HTR3A,C7orf44,
43,3359,HTR3A,LRRC8C,
43,3359,HTR3A,DPY19L4,
43,3359,HTR3A,LRP12,
43,3359,HTR3A,SIDT2,
43,3359,HTR3A,TMEM59L,
43,3359,HTR3A,ALG9,
43,3359,HTR3A,ABCA2,
43,3359,HTR3A,ALG8,
43,3359,HTR3A,C1QL1,
43,3359,HTR3A,TAP2,
43,3359,HTR3A,DHFRL1,
43,3359,HTR3A,GRAMD1B,
43,3359,HTR3A,C1QL4,
43,3359,HTR3A,GRAMD1A,
43,3359,HTR3A,FAM69A,
43,3359,HTR3A,CNNM1,
43,3359,HTR3A,MOSPD2,
43,3359,HTR3A,TPST2,
43,3359,HTR3A,ERMP1,
43,3359,HTR3A,LRRC8E,
43,3359,HTR3A,TMEM63A,
43,3359,HTR3A,PIGO,
43,3359,HTR3A,GJC1,
43,3359,HTR3A,CRELD1,
43,3359,HTR3A,GP1BB,
43,3359,HTR3A,GRID1,
43,3359,HTR3A,WLS,
43,3359,HTR3A,RHBDD3,
43,3359,HTR3A,EXTL3,
43,3359,HTR3A,TMEM67,
43,3359,HTR3A,GJA1,
43,3359,HTR3A,ABCA3,
43,3359,HTR3A,ATP2B4,
43,3359,HTR3A,PCNXL3,
43,3359,HTR3A,POMT1,
43,3359,HTR3A,ITPRIP,
43,3359,HTR3A,LEMD2,
43,3359,HTR3A,HIST1H1C,
43,3359,HTR3A,HLA-C,
43,3359,HTR3A,TTC17,
43,3359,HTR3A,SPPL2B,
43,3359,HTR3A,TMEM39A,
43,3359,HTR3A,SLC47A1,
43,3359,HTR3A,TMTC3,
43,3359,HTR3A,SLC29A1,
43,3359,HTR3A,TSPAN15,
43,3359,HTR3A,LMF2,
43,3359,HTR3A,POMT2,
43,3359,HTR3A,APOL2,
43,3359,HTR3A,GPM6A,
43,3359,HTR3A,SGCB,
43,3359,HTR3A,SLC12A2,
43,3359,HTR3A,PIGG,
43,3359,HTR3A,ATP6V0A1,
43,3359,HTR3A,SPPL3,
43,3359,HTR3A,NLGN2,
43,3359,HTR3A,SQSTM1,
43,3359,HTR3A,LMBR1,
43,3359,HTR3A,NETO2,
43,3359,HTR3A,EBP,
43,3359,HTR3A,GLT8D1,
43,3359,HTR3A,ATP2B2,
43,3359,HTR3A,FURIN,
43,3359,HTR3A,TMEM186,
43,3359,HTR3A,C6orf89,
43,3359,HTR3A,EGFR,
43,3359,HTR3A,FITM2,
43,3359,HTR3A,C1GALT1C1,
43,3359,HTR3A,PTRH2,
43,3359,HTR3A,ATG9A,
43,3359,HTR3A,TMX4,
43,3359,HTR3A,BSCL2,
43,3359,HTR3A,C10orf35,
43,3359,HTR3A,ABHD14A,
43,3359,HTR3A,SYVN1,
43,3359,HTR3A,GPX8,
43,3359,HTR3A,GPAA1,
43,3359,HTR3A,LRRC8A,
43,3359,HTR3A,ABHD3,
43,3359,HTR3A,FUT8,
43,3359,HTR3A,DSE,
43,3359,HTR3A,ATP8B2,
43,3359,HTR3A,ST7,
43,3359,HTR3A,CHRNA3,
43,3359,HTR3A,CLPTM1,
43,3359,HTR3A,RNF130,
43,23507,LRRC8B,LRRC8D,
43,23507,LRRC8B,LRRC8C,
43,23507,LRRC8B,LRRC8A,
43,23507,LRRC8B,LRRC8E,
43,23507,LRRC8B,TSPAN3,
43,23507,LRRC8B,ATP2A3,
43,23507,LRRC8B,SLC44A1,
43,23507,LRRC8B,ABCB9,
43,23507,LRRC8B,TMEM164,
43,23507,LRRC8B,ANO6,
43,23507,LRRC8B,TM2D3,
43,23507,LRRC8B,SLC25A17,
43,23507,LRRC8B,ADCK2,
43,23507,LRRC8B,LMBR1,
43,23507,LRRC8B,CHPT1,
43,23507,LRRC8B,TMEM179B,
43,23507,LRRC8B,GP1BB,
43,23507,LRRC8B,PDE3B,
